ATT_ID,ATT_NAME_TH,ATT_NAME_EN,ATT_DETAIL_TH,ATT_DETAIL_EN,ATT_NEARBY_LOCATION,ATT_CATEGORY,ATT_TYPE,ATT_ADDRESS,ATT_ADDRESS_ALLEY,ATT_ADDRESS_ROAD,ATT_PROVINCE_ID,ATT_DISTRICT_ID,ATT_SUBDISTRICT_ID,ATT_REGION_ID,ATT_POSTCODE,ATT_TEL,ATT_EMAIL,ATT_START_END,ATT_FEE_TH,ATT_FEE_TH_KID,ATT_FEE_EN,ATT_FEE_EN_KID,ATT_ACTIVITY,ATT_HILIGHT,ATT_REWARD,ATT_SUITABLE_DURATION,ATT_MARKET_LIMITATION,ATT_MARKET_CHANCE,ATT_RULE,ATT_ACCESSIBILITY,ATT_LOCATION,ATT_FACILITIES_CONTACT,ATT_TRAVELER_PRE,ATT_WEBSITE,ATT_FACEBOOK,ATT_INSTAGRAM,ATT_TIKTOK,ATT_YOUTUBE,ATT_CREDIT,ATT_CASH,ATT_PAYMENT,ATT_REMARK,ATT_BOOKING_DETAIL,ATT_CREATED_BY,ATT_CREATED_DATE,ATT_UPDATED_BY,ATT_UPDATED_DATE,ATT_LINE,STATUS_DATA,ATT_STATUS,ATT_STATUS_REMARK,ATT_ACCESSIBILITY_OTHER,STAR_LEVEL,STAR_TYPE,STAR_DATE_START,STAR_DATE_END,SHA_LEVEL,SHA_TYPE,SHA_CODE,CF_HOTEL,REGION_NAME_TH,PROVINCE_NAME_TH,DISTRICT_NAME_TH,SUBDISTRICT_NAME_TH,ATT_CATEGORY_LABEL,ATT_TYPE_LABEL,STAR_TYPE_LABEL,SHA_LEVEL_LABEL,SHA_TYPE_LABEL,TTA_DATA
2012062608464816293,วัดสำเร็จ,Wat Samret,วัดเก่าแก่แห่งแรกของเกาะสมุย ซึ่งสร้างขึ้นในสมัยอยุธยาตอนปลาย มีรูปแบบสถาปัตยกรรมที่ผสมผสานระหว่างไทยจีนได้กลมกลืนสวยงาม ภายในวัดมี พระพุทธบาทรูปศิลายวง ซึ่งนำมาจากประเทศสหภาพพม่ามีอายุมากกว่า 80 ปี และมีโบสถ์ซึ่งสร้างด้วยหินปะการัง ภายในโบสถ์มีพระพุทธรูปปางไสยาสน์ทำด้วยหินปะการังและมีพระพุทธรูปเก่าแก่ที่ควรค่าแก่การศึกษามากมาย,,อยู่ห่างจากหัวถนนไปทางทิศตะวันตกประมาณ 800 เมตร บนถนนวงแหวนที่ 4169  ตำบลมะเร็ต ,2,36,หมู่ 5,,,1067,610,8985.0,1007,84310,0 7742 1421,,ทุกวัน 09.00-15.00 น. ,0.0,0.0,0.0,0.0,,,,,,,,,"9.438944075364562, 100.01133441925049",,,,,,,,,,,,,tatsamui,6/26/2012,tatsamui,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,หน้าเมือง,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศาสนสถาน (วัด/โบสถ์/มัสยิด ฯลฯ),,,,
2012062516331516291,ฟาร์มงูพังกา,Phang Ka Snake Farm,ภายในฟาร์มได้จัดแสดงงูหลายชนิด มีการแสดงโชว์ของงู และแมลงป่อง,,ตั้งอยู่อยู่บริเวณสี่แยกบ้านพังกา ริมทางหลวงหมายเลข 4170  ตำบลตลิ่งงาม,3,67,88/2 หมู่ 4,,,1067,610,8984.0,1007,84140,"093-6205784, 092-9793996",,เปิดทุกวัน มีโชว์ตั้งแต่เวลา 11.00 - 18.00 น.,250.0,100.0,300.0,500.0,,,,,,,,,"9.4304375, 99.94506249999999",,,,,,,,,,,,,tatsamui,6/25/2012,tatsamui,11/9/2023,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,สวนสัตว์/ศูนย์ฝึกสัตว์/พิพิธภัณฑ์สัตว์,,,,
2012062516193516289,เกาะแตน,Ko Tan,เป็นเกาะที่ยังคงมีธรรมชาติสวยงาม โดยเฉพาะป่าโกงกางและบริเวณด้านหลังเกาะเป็นแหล่งดำน้ำดูปะการัง และสิ่งที่น่าสนใจบนเกาะนี้ คือ ไม่มีสุนัขอาศัยอยู่,,ตั้งอยู่หมู่ที่ 2 ตำบลตลิ่งงาม ทางทิศใต้ของเกาะสมุย ,1,1,หมู่ 2,,,1067,610,8984.0,1007,84140,063-1748094,,เปิดทุกวัน,,,,,,,,,,,,,"9.368659599999999, 99.9437136",,,,,,,,,,,,,tatsamui,6/25/2012,tatsamui,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,หมู่เกาะ,,,,
2012062516081216287,น้ำตกลาดวานร,Lard Wanorn Waterfall,เป็นน้ำตกสายเล็ก ๆ สงบร่มรื่น จะมีน้ำมากในช่วงฤดูฝน,,อยู่ห่างจากท่าเรือหน้าทอน 3 กิโลเมตร  ตำบลลิปะน้อย เกาะสมุย,1,9,,,,1067,610,8983.0,1007,84140,0 7728 8818,,เปิดทุกวัน,,,,,,,,,,,,,"9.500987, 99.9602699",,,Samui2day.com,,,,,,,,,,tatsamui,6/25/2012,tatsamui,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ลิปะน้อย,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2012062509574516285,อุทยานแห่งชาติหมู่เกาะอ่างทอง,Mu Ko Ang Thong National Park,"<span style=""color:rgb(0, 0, 0); font-size:16px"">อุทยานแห่งชาติหมู่เกาะอ่างทอง ตั้งอยู่ในอ่าวไทย ห่างจากเกาะสมุยและเกาะพะงันไปทางทิศตะวันตกประมาณ 20 กิโลเมตร ประกอบด้วยเกาะกว่า 40 เกาะที่เต็มไปด้วยทิวทัศน์ธรรมชาติอันงดงาม โดยนักท่องเที่ยวสามารถเดินทางไปยังอุทยานฯ ได้โดยการเหมาเรือจากเกาะสมุยและเกาะพะงัน หรือเลือกแพ็คเกจท่องเที่ยวแบบ One Day Trip ที่จัดโดยบริษัทนำเที่ยวบนเกาะต่าง ๆ ไฮไลต์ของอุทยานฯ รวมถึงจุดชมวิวที่เกาะวัวตาหลับ ทะเลในบนเกาะแม่เกาะ และกิจกรรมดำน้ำตื้นและพายเรือคายัค เพื่อสำรวจธรรมชาติอันหลากหลาย การเยี่ยมชมอุทยานแห่งชาติหมู่เกาะอ่างทองเน้นการท่องเที่ยวอย่างยั่งยืน โดยส่งเสริมการอนุรักษ์ทรัพยากรธรรมชาติและการท่องเที่ยวที่เคารพสิ่งแวดล้อม เพื่อให้ความงามทางธรรมชาติยังคงอยู่สำหรับอนาคต</span>","<span style=""color:rgb(0, 0, 0); font-size:16px"">Mu Ko Ang Thong National Park is located in the Gulf of Thailand, about 20 kilometers west of Koh Samui and Koh Phangan. It consists of over 40 islands, offering stunning natural landscapes. Visitors can access the park by chartering a boat from Koh Samui or Koh Phangan or by choosing a One Day Trip package organized by tour companies on the islands. Highlights of the park include the viewpoint on Koh Wua Talap, the inland sea on Koh Mae Koh, and activities like snorkeling and kayaking to explore the diverse nature. A visit to Mu Ko Ang Thong National Park focuses on sustainable tourism, promoting the conservation of natural resources and environmentally respectful travel to ensure that its natural beauty is preserved for the future.</span>",ตั้งอยู่ในท้องที่ตำบลอ่างทอง อำเภอเกาะสมุย โดย อยู่ห่างจากเกาะสมุยไปทางทิศตะวันตกประมาณ 20 กม,1,1,145/1,,ตลาดล่าง,1067,610,8982.0,1007,84000,"07728 6025 , 06 4642 5186",Museumphuket@hotmail.com,"ทุกวัน เวลา 07:30–16:30 น.  
ปิดฤดูการท่องเที่ยว ตั้งแต่วันที่ 1 -30 พฤศจิกายน ของทุกปี
เปิดฤดูการท่องเที่ยว ตั้งแต่วันที่ 1 ธันวาคม - 31 ตุลาคม ของทุกปี
",40.0,20.0,300.0,150.0,,"มีจุดชมวิวผาจันทร์จรัสและที่ทำการอุทยาน, มีแนวปะการังเหมาะสำหรับดำน้ำตื้น, มีหินงอกหินย้อยคล้ายดอกบัวบนเกาะวัวตาหลับ เป็นแหล่งท่องเที่ยวที่น่าสนใจ","รางวัลอุทยานแห่งชาติสีเขียว ปี 2563 ประเภท G-Green , รางวัลอุตสาหกรรมท่องเที่ยวไทย ครั้งที่ 14 ปี 2566 ดีเด่น สาขาแหล่งท่องเที่ยวธรรมชาติ ",เดือนมีนาคม ถึง กันยายน,"ข้อจำกัดด้านฤดูกาลและสภาพอากาศ, เข้าถึงได้เฉพาะทางเรือ และใช้เวลาเดินทาง, ข้อจำกัดด้านการควบคุมจำนวนผู้เข้า","เป็นหนึ่งในแหล่งท่องเที่ยวทะเลที่สวยงามติดอันดับระดับโลก, มีศักยภาพในการพัฒนากิจกรรมท่องเที่ยวเชิงนิเวศ",มาตรการด้านความปลอดภัยและสุขอนามัย SHA,,"9.6352349, 99.671822",,"ควรเหมาเรือจากเกาะสมุยหรือเกาะพะงัน หรือเลือกแพ็คเกจ One Day Trip , ปฏิบัติตามกฎระเบียบอุทยานฯ ",www.museumthailand.com,https://www.facebook.com/Museumphuket,,,,,,,,,tatsamui,6/25/2012,tatsamui,8/15/2025,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,อ่างทอง,แหล่งท่องเที่ยวทางธรรมชาติ,หมู่เกาะ,,,,2566:ประเภทแหล่งท่องเที่ยว:Silver Awards
2012062509425816284,พิพิธภัณฑ์สัตว์น้ำสมุยและสวนเสือ ,Samui Aquarium & Tiger Zoo,อยู่ที่อ่าวแหลมเส็ต มีการแสดงสัตว์น้ำหลากชนิดที่น่าสนใจ เช่น เสือ เบงกอล เสือดาว,,ตั้งอยู่ที่สมุยออร์คิดรีสอร์ท หาดบ้านหาน ตำบลมะเร็ต,3,67,33/2 หมู่ 2,,,1067,610,8986.0,1007,84310,077-424017-8,info@samuiorchid.com,เปิดทุกวัน 09.00 - 18.00 น.,100.0,100.0,250.0,150.0,,,,,,,,,"9.431081560263076, 100.01653020185555",,,www.samuiaquariumandtigerzoo.com,,,,,,,,,,tatsamui,6/25/2012,tatsamui,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,มะเร็ต,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,สวนสัตว์/ศูนย์ฝึกสัตว์/พิพิธภัณฑ์สัตว์,,,,
2012062509073416283,วัดคุณาราม,Kunaram Temple,วัดคุณารามเป็นวัดที่เก็บศพของพระที่มีชื่อเสียงมากที่สุดของเกาะสมุย คือ หลวงพ่อแดง ซึ่งมรณะภาพไปแล้วกว่า 20 ปีในท่านั่งสมาธิ แต่ร่างกายกลับไม่เน่าเปื้อย จึงนำไปแสดงไว้ที่วัดคุณาราม เพื่อให้นักท่องเที่ยวได้เข้าชมความมหัสจรรย์ของพระองค์นี้ วัดนี้ตั้งอยู่บนถนนวงแหวน 4169 อยู่ระหว่างน้ำตกหน้าเมืองและหัวถนน,,ตั้งอยู่บนถนนวงแหวน 4169 อยู่ระหว่างน้ำตกหน้าเมืองและหัวถนน ตำบลมะเร็ต ,2,36,หมู่ 1,,รอบเกาะ (4169),1067,610,8985.0,1007,84310,077-424489,,08.00 - 18.00 น.,,,,,,,,,,,,,"9.44950632379281, 100.00043392181396",,,,,,,,,,,,,tatsamui,6/25/2012,tatsamui,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,หน้าเมือง,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศาสนสถาน (วัด/โบสถ์/มัสยิด ฯลฯ),,,,
2012062312521016282,พุทธอุทยานเพชบุระ,Phetchabura Buddha Garden,พุทธอุทยานเพชรปุระ ใช้เป็นสถานที่ประกอบกิจกรรมทางศาสนา เเละเป็นเเหล่งท่องเที่ยวพักผ่อน หย่อนใจในมิติธรรมะของประชาชน โดย ประชาชนชาวจังหวัดเพชรบูรณ์ พร้อมใจกันจัดสร้างพระพุทธมหาธรรมราชาจำลององค์ใหญ่ หล่อด้วยทองเหลืองขนาดหน้าตักกว้าง 11.984 เมตร ประดิษฐาน ณ พุทธอุทยานเพชบุระ จ.เพชรบูรณ์เพื่อถวายเป็นพระราชกุศล เนื่องในวโรกาสที่พระบาทสมเด็จพระเจ้าอยู่หัวฯ ทรงเจริญ พระชนมายุ 84 พรรษา ในปี พ.ศ.2554 หน้าตัก 11984 มีความหมาย คือ เลข 1 ตัวแรก หมายถึง ในหลวงเป็นหนึ่งในดวงใจคนไทยทั้งประเทศ เลข 1 ตัวที่สอง หมายถึง พระพุทธมหาธรรมราชามีหนึ่งเดียวในโลก เลข 9 หมายถึง รัชการที่ 9 เลข 84 หมายถึง ทรงมีพระชนมายุครบ 84 พรรษา พระพุทธมหาธรรมราชาองค์จำลองมีน้ำหนักประมาณ 60 ตัน พระพุทธมหาธรรมราชา เป็นพระพุทธรูปปางสมาธิ ศิลปะลพบุรีทรงเครื่อง มีพุทธลักษณะ พระพักตร์กว้าง พระโอษฐ์เเบะ พระกรรณยานย้อยจรดพระอังสะ พระเศียรทรงชฎาเชริด หรือมีกะบังหน้า ทรงสร้อยพระศอพาหุรัด ทรงประคดเป็นลายสวยงาม,,อยู่ใกล้ตัวเมืองเพชรบูรณ์ โรงเรียนอนุบาลเพชรบูรณ์ อำเภอเมืองเพชรบูรณ์,2,38,,,สระบุรี-หล่มสัก,1039,878,7916.0,1004,67000,0 5673 7150,,"ทุกวัน 08.00 - 18.00 น.
",,,,,,,,,,,,,"16.4430556,101.1491667",,,,,,,,,,,,,tatphlok,6/23/2012,sukritar.suka@tat.or.th,12/25/2025,,1,1,,,,,,,,,,,ภาคเหนือ,เพชรบูรณ์,เมืองเพชรบูรณ์,ชอนไพร,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,อนุสาวรีย์/อนุสรณ์สถาน,,,,
2012062214514316279,หาดละไม,Lamai Beach,เป็นหาดที่มีชื่อเสียงด้วยความสวยงามของความโค้งของอ่าวและทิวมะพร้าวที่ ปลูกเป็นแนว ชายหาดเป็นทั้งหาดทราย และหาดหิน ชายหาดละไมยาวประมาณ 4 กิโลเมตร หาดทรายสะอาดและน้ำทะเลใสๆบริเวณตอนกลางของอ่าวเหมาะแก่การเล่นน้ำพักผ่อน,,อยู่ทางทิศตะวันออกของสมุย ตำบลมะเร็ต อยู่ถัดหาดเฉวงมาทางใต้ ,1,19,,,,1067,610,8984.0,1007,84310,"0 7742 1421 ต่อ 170 ,08 7318 2066",,"ทุกวัน 24 ชั่วโมง
",,,,,,,,,,,,,"9.4618256, 100.0446198",,,,,,,,,,,,,tatsamui,6/22/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,อ่าว/หาดทราย/ชายทะเล,,,,
2012062213534616278,หาดเฉวง,Chaweng Beach,อยู่ทางตะวันออกของเกาะสมุย เป็นชายหาดที่นักท่องเที่ยวชอบมาเล่นน้ำทะเล มีหาดทรายขาว น้ำทะเลใส ระดับน้ำไม่ลึกมากนัก มีหาดเฉวงน้อยอยู่ถัดไปทางใต้ ซึ่งจัดเป็นหาดทรายที่สวยงามมาก เวลาน้ำลงจะเห็นเป็นลานทรายกว้างขวาง ในคืนพระจันทร์เต็มดวงแสงจันทร์ที่สาดลงอาบพื้นทราย เห็นเป็นประกายแวววาวสวยงามประทับใจเป็นอย่างยิ่ง,,หาดทราย/ชายทะเล,1,19,,,,1067,610,8984.0,1007,84320,"0 7742 1421 ต่อ 170 ,08 7318 2066",,"ทุกวัน 24 ชั่วโมง

",,,,,,,,,,,,,"9.533929131864634, 100.069420337677",,,,,,,,,,,,,tatsamui,6/22/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,อ่าว/หาดทราย/ชายทะเล,,,,
2012062211152916277,วัดพระใหญ่ เกาะฟาน,Phra Yai Koh Farn,วัดขึ้นชื่อของเกาะสมุย เป็นสถานที่ประดิษฐานของพระใหญ่ พระพุทธโคดม พระพุทธรูปปางมารวิชัยขนาดใหญ่ประดับด้วยกระเบื้องสีเหลืองทองทั้งองค์ ที่ว่ากันว่าเป็นพระพุทธรูปองค์ใหญ่ที่สุดของภาคใต้ สร้างขึ้นในปี พ.ศ.2515 เป็นที่เคารพสักการะของพุทธศาสนิกชนในท้องที่ และนักท่องเที่ยวทั่วไป นอกจากนั้นวัดแห่งนี้ยังมีจุดเด่นตรงจากจุดที่ประดิษฐานองค์พระสามารถมองเห็นวิวเกาะพะงัน รวมถึงทัศนียภาพที่สวยงามของ หาดบางรักษ์ และหาดบ่อผุด ได้อย่างชัดเจน,,ตั้งอยู่ที่เกาะฟานใกล้หาดบ่อผุด,2,36,หมู่ 5 ,,,1067,610,8984.0,1007,84320,0 7742 1421,,ทุกวัน 06.00-18.00 น.,0.0,0.0,0.0,0.0,,,,,,,,,"9.570729399999998, 100.059915",,,,,,,,,,,,,tatsamui,6/22/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศาสนสถาน (วัด/โบสถ์/มัสยิด ฯลฯ),,,,
2012062209275916275,น้ำตกหินลาด,Hin Lat Waterfall,น้ำตกหินลาด เป็นน้ำตกที่ได้รับความนิยมไม่แพ้น้ำตกหน้าเมือง น้ำตกแห่งนี้เป็นแหล่งน้ำที่ถูก แจกจ่าย ให้ประชาชนให้ตลาดอ่างทองได้ใช้อุปโภค บริโภค ที่อยู่ในความดูแลของการประปาส่วนภูมิภาค น้ำตกแห่งนี้อยู่ห่างจากท่าเรือหน้าทอนประมาณ 3.5 กิโลเมตร การเดินทางสะดวกมีถนนเข้าถึง ตัวน้ำตก เหมาะแก่นักท่องเที่ยวที่ต้องการพาเด็กๆ มาเล่นน้ำ เพราะระดับน้ำไม่ลึก กระแสน้ำก็ไม่ไหล แรงเพราะ ไหลผ่านโขดหินน้อยใหญ่ ลดหลั่นกันลงมา บวกกับความร่มรื่นของป่า จึงเหมาะแก่การนั่ง พักผ่อนเป็นอย่างยิ่ง,,ตั้งอยู่ใกล้การประปาส่วนภูมิภาค อำเภอเกาะสมุย  ตำบลอ่างทอง,1,9,,,,1067,610,8984.0,1007,84140,-,,07.00 - 18.00 น.,,,,,,,,,,,,,"9.5207596, 99.955805",,,,,,,,,,,,,tatsamui,6/22/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2012062116354916274,น้ำตกหน้าเมือง 2,Na Mueang Waterfall 2,น้ำตกหน้าเมือง 2 เป็นน้ำตกสูงชันกว่าน้ำตกหน้าเมือง 1 แต่ก็มีความสวยงามอีกแบบหนึ่ง น้ำไหลแรงแตกเป็นฟองขาวสวยงาม จากน้ำตกหน้าเมือง 2 มีจุดชมวิวมองเห็นทะเลทางใต้ของเกาะสมุย,,ตั้งอยู่ใกล้น้ำตกหน้าเมือง 1 ตำบลหน้าเมือง เกาะสมุย,1,4,,,,1067,610,8984.0,1007,84140,"0 7742 1421 ต่อ 170 ,08 7318 2066",,"ทุกวัน 24 ชั่วโมง
",,,,,,,,,,,,,"9.473115, 99.99025999999999",,,,,,,,,,,,,tatsamui,6/21/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,จุดชมวิว,,,,
2012062116313116273,น้ำตกหน้าเมือง 1 ,Na Mueang Waterfall 1,เป็นน้ำตกที่สวยงามอยู่ท่ามกลางสวนมะพร้าวและสวนผลไม้ของชาวบ้าน ในช่วงกลางฤดูฝนจะมีน้ำมากและสวยกว่าช่วงอื่น ๆ น้ำตกหน้าเมืองมี 2 แห่งคือ น้ำตกหน้าเมือง 1 และ 2 แต่นักท่องเที่ยวนิยมไปเที่ยวน้ำตกหน้าเมือง 1 มากกว่าเนื่องจากเดินทางได้สะดวก มีถนนลาดยางไปถึงตัวน้ำตก นอกจากนี้ยังมีบริการขี่ช้างเที่ยวป่าสำหรับนักท่องเที่ยวที่สนใจอีกด้วย บริเวณลานจอดรถมีร้านอาหาร ร้านขายของที่ระลึก และเก้าอี้ให้นั่งพักผ่อนหย่อนใจ น้ำตกหน้าเมือง 1 เป็นน้ำตกขนาดกลาง สายน้ำตกไหลผ่านหินแกรนิตสูงประมาณ 15 ม. ท้องตัวลงสู่แอ่งน้ำหน้าน้ำตกน้ำในเย็นน่าเล่น,,อยู่ห่างจากท่าเรือหน้าทอน 14 กิโลเมตร ตำบลหน้าเมือง เกาะสมุย,1,9,,,,1067,610,8984.0,1007,84140,"0 7742 1421 ต่อ 170 ,08 7318 2066",,"ทุกวัน 24 ชั่วโมง
",,,,,,,,,,,,,"9.473115, 99.9902599999999",,,,,,,,,,,,,tatsamui,6/21/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2012062115483416272,หินตาหินยาย,Hin Ta Hin Yai,หินตาหินยาย เป็นโขดหินรูปร่างประหลาด ที่เกิดจากปรากฏการณ์ธรรมชาติของหินแกรนิตที่ถูกกัดเซาะโดยน้ำทะเล สายลม แสงแดด จนเกิดเป็นโขดหินรูปร่างประหลาด ถือ เป็นแหล่งท่องเที่ยว เป็นจุดถ่ายรูป ชมวิว ที่มีชื่อเสียงของเกาะสมุย เป็นแลนด์มาร์คที่รู้จักกันดีของนักท่องเที่ยวโดยทั่วไป โดยหินตาเป็นหินแกรนิตที่มีรูปร่างลักษณะจินตนาการแล้วดูเหมือนอวัยวะเพศชาย ส่วนหินยายมีลักษณะที่จินตนาการแล้วคล้ายอวัยวะเพศหญิง นอกจากที่นี่จะเป็นสัญลักษณ์ของเกาะสมุยแล้ว ยังเป็นที่ตั้งของศาลตายายที่ชาวบ้านนับถือ และกราบไหว้สักการะขอพรกันมาอย่างยาวนาน,,อยู่ถัดจากหาดละไมมาทางใต้  ที่ตำบลมะเร็ต,1,4,126/92 หมู่3,,,1067,610,8984.0,1007,84310,0 7742 1421,,ทุกวัน 08.00-19.00 น.,0.0,0.0,0.0,0.0,,,,,,,,,"9.452187, 100.0395387",,,,,,,,,,,,,tatsamui,6/21/2012,admin,10/22/2024,,1,1,,,,,,,,,,,ภาคใต้,สุราษฎร์ธานี,เกาะสมุย,ตลิ่งงาม,แหล่งท่องเที่ยวทางธรรมชาติ,จุดชมวิว,,,,
2012060115493316271,น้ำตกสวนห้อม ,Suan Hom Waterfall,"น้ำตกสวนห้อม หรืออีกชื่อหนึ่ง น้ำตกสันติธารา อยู่ที่บ้านสวนห้อม อยู่ทางขวามือเข้าไปอีก 500 เมตร น้ำตกสวนห้อมเป็นน้ำตกขนาดกลาง มองเห็นได้แต่ไกล มีจำนวน 3 ชั้น มีน้ำตลอดทั้งปี
",,อยู่ที่บ้านสวนห้อม การเดินทางใช้เส้นทางเดียวกับสวนหินผางาม แต่อยู่เลยเข้าไปอีกประมาณ 300 เมตร  ,1,9,,, ,1054,375,,1006,42190,08 1723 3015,,ทุกวัน,,,,,,,,,,,,,"17.047364413979665,101.76202297210693",,,,,,,,,,,,,tatloei,6/1/2012,SYSTEM-UPD-2015,12/5/2015,,1,1,,,,,,,,,,,ภาคตะวันออกเฉียงเหนือ,เลย,หนองหิน,,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2012060115072516270,วัดถ้ำผาหมากฮ่อ,Wat Tham Pha Mak Ho,"ลิงกังฝูงสุดท้ายของประเทศไทยกว่า ร้อยชีวิตใช้ชีวิตในป่าผืนน้อย ๆ บริเวณวัดนี้ วัดถ้ำหมากฮ้อ ตัวศาลาวัดตั้งอยู่ริมเขา ภายในถ้ำมีพระนอน , ประประธาน ",,เป็นวัดที่ตั้งอยู่บนภูเขา บ้านห้วยทรายคำ ตำบลศรีสงคราม อำเภอวังสะพุง,2,36,หมู่ 7 บ้านห้วยทรายคำ,,เลย-ชุมแพ,1054,862,,1006,42130,08 8478 7581,,ทุกวัน 08.00-17.00 น.,,,,,,,,,,,,,"17.243448980266372,101.77391052246094",,,,,,,,,,,,,tatloei,6/1/2012,SYSTEM-UPD-2015,12/5/2015,,1,1,,,,,,,,,,,ภาคตะวันออกเฉียงเหนือ,เลย,วังสะพุง,,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศาสนสถาน (วัด/โบสถ์/มัสยิด ฯลฯ),,,,
2012052915134716269,โครงการพัฒนาการปรับปรุงบำรุงดินสำหรับการทำนา,Soil Development Center,ดำเนินงานโดยมูลนิธิชัยพัฒนา จัดทำเป็นแปลงสาธิตการปรับปรุงบำรุงดินสำหรับทำนาให้ได้ผลผลิตสูง โดยนำเทคโนโลยีมาปรับใช้ให้เหมาะสมกับสภาพแวดล้อมในพื้นที่ เพื่อให้เกษตรกรได้มาเรียนรู้เทคโนโลยีการผลิตและการขยายพันธุ์ข้าว พืชไร่ พืชผัก ไม้ผล และการเพาะเห็ดเศรษฐกิจ,,อยู่ตรง องค์การบริหารส่วนตำบลเด่นใหญ่ อำเภอหันคา,3,63,หมู่ 1 บ้านเด่นใหญ่,,,1010,282,,1002,17130,0 5641 1733,,เปิดวันจันทร์-วันศุกร์ 08.00-17.00 น.,,,,,,,,,,,,,"15.0347144,99.949753",,,,,,,,,,,,,tatlobri,5/29/2012,tatlobri,7/13/2020,,1,1,,,,,,,,,,,ภาคกลาง,ชัยนาท,หันคา,,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,ศูนย์วิจัย (เกษตร)/สถานีทดลอง (เกษตร),,,,
2012052914485616268,ศูนย์การเรียนรู้การเกษตรแบบพึ่งพาตนเองบ้านเนินขามอันเนื่องมาจากพระราชดำริ,Baan Nern Kham Self Learning Agricultural Center,เป็นศูนย์การเรียนรู้เศรษฐกิจพอเพียงชุมชน เป็นแหล่งสาธิตการเกษตรปลอดสารพิษที่สามารถให้บริการแก่ประชาชนโดยรอบพื้นที่โครงการ จำนวน 19 หมู่บ้าน,,ตั้งอยู่ที่บ้านหนองระกำ ตำบลเนินขาม อำเภอเนินขาม ,3,64,หมู่ 6 บ้านหนองระกำ ,,ทางหลวง 3211,1010,540,1938.0,1002,17130,"0 5640 5009, 0 5694 6345 ต่อ 11 - 18",,ติดต่อสอบถามล่วงหน้า,,,,,,,,,,,,,"14.9622222,99.9116667",,,,,,,,,,,,,tatlobri,5/29/2012,tatlobri,9/3/2024,,1,1,,,,,,,,,,,ภาคกลาง,ชัยนาท,เนินขาม,กะบกเตี้ย,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,โครงการหลวง/โครงการพระราชดำริ,,,,
